Activity Date,Transaction Amount,Admitting Physician,Attending Physician,Consulting Physician,Ordering Physician,Revenue Code,Performing Physician,Referring Physician,Rendering Physician,Supervising Physician
06/03/2024,22,"Lue, Jeffrey","Lue, Jeffrey",,,0271,,,"Lue, Jeffrey",
06/03/2024,22,"McHugh, Michael","McHugh, Michael",,,0271,,,"McHugh, Michael",
06/03/2024,22,"Sethuraman, Venkat","Sethuraman, Venkat",,,0271,,,"Sethuraman, Venkat",
06/03/2024,22.42,"Courtney, Stephen P","Courtney, Stephen P",,,0250,,,,
06/03/2024,22.42,"Courtney, Stephen P","Courtney, Stephen P",,,0636,,,,
06/03/2024,24,"Courtney, Stephen P","Courtney, Stephen P",,,0272,,,"Courtney, Stephen P",
06/03/2024,24,"Lue, Jeffrey","Lue, Jeffrey",,,0272,,,"Lue, Jeffrey",
06/03/2024,24,"McHugh, Michael","McHugh, Michael",,,0272,,,"McHugh, Michael",
06/03/2024,24,"Sethuraman, Venkat","Sethuraman, Venkat",,,0272,,,"Sethuraman, Venkat",
06/03/2024,24.6,"Sethuraman, Venkat","Sethuraman, Venkat",,,0250,,,,
06/03/2024,24.9,"Courtney, Stephen P","Courtney, Stephen P",,,0250,,,,
06/03/2024,24.9,"Grantham, Cori","Grantham, Cori",,,0636,,,,
06/03/2024,24.9,"Sethuraman, Venkat","Sethuraman, Venkat",,,0636,,,,
06/03/2024,25,"Lue, Jeffrey","Lue, Jeffrey",,,0272,,,"Lue, Jeffrey",
06/03/2024,25.2,"Lue, Jeffrey","Lue, Jeffrey",,,0250,,,,
06/03/2024,25.42,"Courtney, Stephen P","Courtney, Stephen P",,,0250,,,,
06/03/2024,25.42,"Sethuraman, Venkat","Sethuraman, Venkat",,,0250,,,,
06/03/2024,26.52,"Courtney, Stephen P","Courtney, Stephen P",,,0250,,,,
06/03/2024,26.52,"Lue, Jeffrey","Lue, Jeffrey",,,0250,,,,
06/03/2024,26.52,"Sethuraman, Venkat","Sethuraman, Venkat",,,0250,,,,
06/03/2024,28,"Courtney, Stephen P","Courtney, Stephen P",,,0271,,,"Courtney, Stephen P",
06/03/2024,28,"McHugh, Michael","McHugh, Michael",,,0271,,,"McHugh, Michael",
06/03/2024,28,"Sethuraman, Venkat","Sethuraman, Venkat",,,0271,,,"Sethuraman, Venkat",
06/03/2024,28.32,"Courtney, Stephen P","Courtney, Stephen P",,,0250,,,,
06/03/2024,28.32,"Courtney, Stephen P","Courtney, Stephen P",,,0636,,,,
06/03/2024,28.32,"Sethuraman, Venkat","Sethuraman, Venkat",,,0636,,,,
06/03/2024,29,"Courtney, Stephen P","Courtney, Stephen P",,,0272,,,"Courtney, Stephen P",
06/03/2024,29,"Sethuraman, Venkat","Sethuraman, Venkat",,,0272,,,"Sethuraman, Venkat",
06/03/2024,29.52,"Courtney, Stephen P","Courtney, Stephen P",,,0250,,,,
06/03/2024,29.52,"Grantham, Cori","Grantham, Cori",,,0250,,,,
06/03/2024,29.52,"McHugh, Michael","McHugh, Michael",,,0250,,,,
06/03/2024,31.56,"Grantham, Cori","Grantham, Cori",,,0636,,,,
06/03/2024,31.56,"McHugh, Michael","McHugh, Michael",,,0636,,,,
06/03/2024,31.56,"Sethuraman, Venkat","Sethuraman, Venkat",,,0636,,,,
06/03/2024,31.92,"Sethuraman, Venkat","Sethuraman, Venkat",,,0636,,,,
06/03/2024,32,"Courtney, Stephen P","Courtney, Stephen P",,,0250,,,,
06/03/2024,32,"Lue, Jeffrey","Lue, Jeffrey",,,0272,,,"Lue, Jeffrey",
06/03/2024,32,"Sethuraman, Venkat","Sethuraman, Venkat",,,0272,,,"Sethuraman, Venkat",
06/03/2024,33,"Courtney, Stephen P","Courtney, Stephen P",,,0272,,,"Courtney, Stephen P",
06/03/2024,33,"Sethuraman, Venkat","Sethuraman, Venkat",,,0636,,,,
06/03/2024,35.73,"Courtney, Stephen P","Courtney, Stephen P",,,0250,,,,
06/03/2024,35.73,"McHugh, Michael","McHugh, Michael",,,0250,,,,
06/03/2024,35.73,"Sethuraman, Venkat","Sethuraman, Venkat",,,0250,,,,
06/03/2024,36,"Courtney, Stephen P","Courtney, Stephen P",,,0272,,,"Courtney, Stephen P",
06/03/2024,36,"Lue, Jeffrey","Lue, Jeffrey",,,0271,,,"Lue, Jeffrey",
06/03/2024,36,"Lue, Jeffrey","Lue, Jeffrey",,,0272,,,"Lue, Jeffrey",
06/03/2024,36,"McHugh, Michael","McHugh, Michael",,,0272,,,"McHugh, Michael",
06/03/2024,36,"Sethuraman, Venkat","Sethuraman, Venkat",,,0272,,,"Sethuraman, Venkat",
06/03/2024,38,"Courtney, Stephen P","Courtney, Stephen P",,,0271,,,"Courtney, Stephen P",
06/03/2024,38,"Sethuraman, Venkat","Sethuraman, Venkat",,,0271,,,"Sethuraman, Venkat",
06/03/2024,39,"Courtney, Stephen P","Courtney, Stephen P",,,0271,,,"Courtney, Stephen P",
06/03/2024,39,"Grantham, Cori","Grantham, Cori",,"Grantham, Cori",0300,,,"Grantham, Cori",
06/03/2024,39,"McHugh, Michael","McHugh, Michael",,,0271,,,"McHugh, Michael",
06/03/2024,39,"Sethuraman, Venkat","Sethuraman, Venkat",,,0271,,,"Sethuraman, Venkat",
06/03/2024,39,"Sethuraman, Venkat","Sethuraman, Venkat",,"Sethuraman, Venkat",0300,,,"Sethuraman, Venkat",
06/03/2024,39,"Snow, Brian J","Snow, Brian J",,"Snow, Brian J",0300,,,"Snow, Brian J",
06/03/2024,39,"Toulson, Charles E","Toulson, Charles E",,"Toulson, Charles E",0300,,,"Toulson, Charles E",
06/03/2024,39.6,"Courtney, Stephen P","Courtney, Stephen P",,,0250,,,,
06/03/2024,40,"Courtney, Stephen P","Courtney, Stephen P",,,0271,,,"Courtney, Stephen P",
06/03/2024,40,"Lue, Jeffrey","Lue, Jeffrey",,,0271,,,"Lue, Jeffrey",
06/03/2024,40,"Lue, Jeffrey","Lue, Jeffrey",,,0272,,,"Lue, Jeffrey",
06/03/2024,40,"McHugh, Michael","McHugh, Michael",,,0271,,,"McHugh, Michael",
06/03/2024,40,"Sethuraman, Venkat","Sethuraman, Venkat",,,0272,,,"Sethuraman, Venkat",
06/03/2024,40.45,"Grantham, Cori","Grantham, Cori",,,0636,,,,
06/03/2024,41.55,"Sethuraman, Venkat","Sethuraman, Venkat",,"Sethuraman, Venkat",0300,,,"Sethuraman, Venkat",
06/03/2024,41.55,"Toulson, Charles E","Toulson, Charles E",,"Toulson, Charles E",0300,,,"Toulson, Charles E",
06/03/2024,42.5,"Courtney, Stephen P","Courtney, Stephen P",,,0250,,,,
06/03/2024,42.5,"Grantham, Cori","Grantham, Cori",,,0250,,,,
06/03/2024,42.5,"Lue, Jeffrey","Lue, Jeffrey",,,0250,,,,
06/03/2024,42.5,"McHugh, Michael","McHugh, Michael",,,0250,,,,
06/03/2024,42.5,"Sethuraman, Venkat","Sethuraman, Venkat",,,0250,,,,
06/03/2024,43.2,"Courtney, Stephen P","Courtney, Stephen P",,,0250,,,,
06/03/2024,43.2,"Courtney, Stephen P","Courtney, Stephen P",,,0636,,,,
06/03/2024,43.2,"Grantham, Cori","Grantham, Cori",,,0636,,,,
06/03/2024,43.2,"Sethuraman, Venkat","Sethuraman, Venkat",,,0636,,,,
06/03/2024,43.65,"Courtney, Stephen P","Courtney, Stephen P",,,0250,,,,
06/03/2024,44,"Courtney, Stephen P","Courtney, Stephen P",,,0271,,,"Courtney, Stephen P",
06/03/2024,44,"Lue, Jeffrey","Lue, Jeffrey",,,0271,,,"Lue, Jeffrey",
06/03/2024,44,"McHugh, Michael","McHugh, Michael",,,0271,,,"McHugh, Michael",
06/03/2024,44,"Sethuraman, Venkat","Sethuraman, Venkat",,,0271,,,"Sethuraman, Venkat",
06/03/2024,45.12,"McHugh, Michael","McHugh, Michael",,,0250,,,,
06/03/2024,47,"Courtney, Stephen P","Courtney, Stephen P",,,0271,,,"Courtney, Stephen P",
06/03/2024,47,"McHugh, Michael","McHugh, Michael",,,0271,,,"McHugh, Michael",
06/03/2024,48,"Lue, Jeffrey","Lue, Jeffrey",,,0272,,,"Lue, Jeffrey",
06/03/2024,50.1,"Grantham, Cori","Grantham, Cori",,,0272,,,"Grantham, Cori",
06/03/2024,50.1,"Lue, Jeffrey","Lue, Jeffrey",,,0272,,,"Lue, Jeffrey",
06/03/2024,51,"Courtney, Stephen P","Courtney, Stephen P",,,0271,,,"Courtney, Stephen P",
06/03/2024,51,"Lue, Jeffrey","Lue, Jeffrey",,,0271,,,"Lue, Jeffrey",
06/03/2024,51,"McHugh, Michael","McHugh, Michael",,,0271,,,"McHugh, Michael",
06/03/2024,51,"Sethuraman, Venkat","Sethuraman, Venkat",,,0271,,,"Sethuraman, Venkat",
06/03/2024,53.1,"Courtney, Stephen P","Courtney, Stephen P",,,0250,,,,
06/03/2024,53.1,"Courtney, Stephen P","Courtney, Stephen P",,,0636,,,,
06/03/2024,53.1,"Grantham, Cori","Grantham, Cori",,,0636,,,,
06/03/2024,53.1,"Lue, Jeffrey","Lue, Jeffrey",,,0636,,,,
06/03/2024,53.1,"McHugh, Michael","McHugh, Michael",,,0636,,,,
06/03/2024,53.1,"Sethuraman, Venkat","Sethuraman, Venkat",,,0636,,,,
06/03/2024,54,"Courtney, Stephen P","Courtney, Stephen P",,,0272,,,"Courtney, Stephen P",
06/03/2024,55,"Lue, Jeffrey","Lue, Jeffrey",,,0272,,,"Lue, Jeffrey",
06/03/2024,56,"Courtney, Stephen P","Courtney, Stephen P",,,0272,,,"Courtney, Stephen P",
06/03/2024,56,"Sethuraman, Venkat","Sethuraman, Venkat",,,0272,,,"Sethuraman, Venkat",
06/03/2024,58.78,"Courtney, Stephen P","Courtney, Stephen P",,,0250,,,,
06/03/2024,59.29,"Grantham, Cori","Grantham, Cori",,,0636,,,,
06/03/2024,59.29,"Lue, Jeffrey","Lue, Jeffrey",,,0636,,,,
06/03/2024,61,"Lue, Jeffrey","Lue, Jeffrey",,,0272,,,"Lue, Jeffrey",
06/03/2024,61.5,"Courtney, Stephen P","Courtney, Stephen P",,"Courtney, Stephen P",0300,,,"Courtney, Stephen P",
06/03/2024,61.5,"Grantham, Cori","Grantham, Cori",,"Grantham, Cori",0300,,,"Grantham, Cori",
06/03/2024,61.5,"Sethuraman, Venkat","Sethuraman, Venkat",,"Sethuraman, Venkat",0300,,,"Sethuraman, Venkat",
06/03/2024,61.5,"Snow, Brian J","Snow, Brian J",,"Snow, Brian J",0300,,,"Snow, Brian J",
06/03/2024,61.5,"Toulson, Charles E","Toulson, Charles E",,"Toulson, Charles E",0300,,,"Toulson, Charles E",
06/03/2024,63.12,"Courtney, Stephen P","Courtney, Stephen P",,,0250,,,,
06/03/2024,63.12,"Courtney, Stephen P","Courtney, Stephen P",,,0636,,,,
06/03/2024,63.12,"Lue, Jeffrey","Lue, Jeffrey",,,0636,,,,
06/03/2024,64,"Lue, Jeffrey","Lue, Jeffrey",,,0272,,,"Lue, Jeffrey",
06/03/2024,64,"Sethuraman, Venkat","Sethuraman, Venkat",,,0272,,,"Sethuraman, Venkat",
06/03/2024,67,"Courtney, Stephen P","Courtney, Stephen P",,,0272,,,"Courtney, Stephen P",
06/03/2024,67,"Sethuraman, Venkat","Sethuraman, Venkat",,,0272,,,"Sethuraman, Venkat",
06/03/2024,71,"Lue, Jeffrey","Lue, Jeffrey",,,0272,,,"Lue, Jeffrey",
06/03/2024,72,"Courtney, Stephen P","Courtney, Stephen P",,,0250,,,,
06/03/2024,72,"Courtney, Stephen P","Courtney, Stephen P",,,0272,,,"Courtney, Stephen P",
06/03/2024,72,"Courtney, Stephen P","Courtney, Stephen P",,,0636,,,,
06/03/2024,72,"Grantham, Cori","Grantham, Cori",,,0636,,,,
06/03/2024,72,"Lue, Jeffrey","Lue, Jeffrey",,,0636,,,,
06/03/2024,72,"McHugh, Michael","McHugh, Michael",,,0272,,,"McHugh, Michael",
06/03/2024,72,"McHugh, Michael","McHugh, Michael",,,0636,,,,
06/03/2024,72,"Sethuraman, Venkat","Sethuraman, Venkat",,,0636,,,,
06/03/2024,72.8,"Courtney, Stephen P","Courtney, Stephen P",,"Courtney, Stephen P",0300,,,"Courtney, Stephen P",
06/03/2024,72.8,"Sethuraman, Venkat","Sethuraman, Venkat",,"Sethuraman, Venkat",0300,,,"Sethuraman, Venkat",
06/03/2024,72.8,"Toulson, Charles E","Toulson, Charles E",,"Toulson, Charles E",0300,,,"Toulson, Charles E",
06/03/2024,75,"Courtney, Stephen P","Courtney, Stephen P",,,0271,,,"Courtney, Stephen P",
06/03/2024,75,"Grantham, Cori","Grantham, Cori",,,0250,,,,
06/03/2024,75,"McHugh, Michael","McHugh, Michael",,,0271,,,"McHugh, Michael",
06/03/2024,75,"Sethuraman, Venkat","Sethuraman, Venkat",,,0250,,,,
06/03/2024,75.12,"Courtney, Stephen P","Courtney, Stephen P",,,0250,,,,
06/03/2024,75.12,"Sethuraman, Venkat","Sethuraman, Venkat",,,0636,,,,
06/03/2024,76.08,"Courtney, Stephen P","Courtney, Stephen P",,,0250,,,,
06/03/2024,76.08,"Courtney, Stephen P","Courtney, Stephen P",,,0636,,,,
06/03/2024,76.08,"Grantham, Cori","Grantham, Cori",,,0636,,,,
06/03/2024,76.08,"Lue, Jeffrey","Lue, Jeffrey",,,0636,,,,
06/03/2024,76.08,"McHugh, Michael","McHugh, Michael",,,0636,,,,
06/03/2024,78,"Lue, Jeffrey","Lue, Jeffrey",,,0271,,,"Lue, Jeffrey",
06/03/2024,78.75,"Courtney, Stephen P","Courtney, Stephen P",,"Courtney, Stephen P",0300,,,"Courtney, Stephen P",
06/03/2024,78.75,"Grantham, Cori","Grantham, Cori",,"Grantham, Cori",0300,,,"Grantham, Cori",
06/03/2024,78.75,"Sethuraman, Venkat","Sethuraman, Venkat",,"Sethuraman, Venkat",0300,,,"Sethuraman, Venkat",
06/03/2024,78.75,"Snow, Brian J","Snow, Brian J",,"Snow, Brian J",0300,,,"Snow, Brian J",
06/03/2024,78.75,"Toulson, Charles E","Toulson, Charles E",,"Toulson, Charles E",0300,,,"Toulson, Charles E",
06/03/2024,80,"Courtney, Stephen P","Courtney, Stephen P",,,0271,,,"Courtney, Stephen P",
06/03/2024,80,"Courtney, Stephen P","Courtney, Stephen P",,,0272,,,"Courtney, Stephen P",
06/03/2024,80,"Grantham, Cori","Grantham, Cori",,,0271,,,"Grantham, Cori",
06/03/2024,80,"Lue, Jeffrey","Lue, Jeffrey",,,0271,,,"Lue, Jeffrey",
06/03/2024,80,"Sethuraman, Venkat","Sethuraman, Venkat",,,0271,,,"Sethuraman, Venkat",
06/03/2024,80,"Sethuraman, Venkat","Sethuraman, Venkat",,,0272,,,"Sethuraman, Venkat",
06/03/2024,84,"Sethuraman, Venkat","Sethuraman, Venkat",,,0272,,,"Sethuraman, Venkat",
06/03/2024,85,"Courtney, Stephen P","Courtney, Stephen P",,,0250,,,,
06/03/2024,85,"Courtney, Stephen P","Courtney, Stephen P",,,0272,,,"Courtney, Stephen P",
06/03/2024,85,"Grantham, Cori","Grantham, Cori",,,0250,,,,
06/03/2024,85,"Sethuraman, Venkat","Sethuraman, Venkat",,,0250,,,,
06/03/2024,89,"Courtney, Stephen P","Courtney, Stephen P",,,0271,,,"Courtney, Stephen P",
06/03/2024,89,"McHugh, Michael","McHugh, Michael",,,0271,,,"McHugh, Michael",
06/03/2024,89,"Sethuraman, Venkat","Sethuraman, Venkat",,,0271,,,"Sethuraman, Venkat",
06/03/2024,91,"Courtney, Stephen P","Courtney, Stephen P",,,0272,,,"Courtney, Stephen P",
06/03/2024,91,"Sethuraman, Venkat","Sethuraman, Venkat",,,0272,,,"Sethuraman, Venkat",
06/03/2024,92,"Courtney, Stephen P","Courtney, Stephen P",,,0271,,,"Courtney, Stephen P",
06/03/2024,92,"Sethuraman, Venkat","Sethuraman, Venkat",,,0271,,,"Sethuraman, Venkat",
06/03/2024,93,"Courtney, Stephen P","Courtney, Stephen P",,,0271,,,"Courtney, Stephen P",
06/03/2024,93,"Lue, Jeffrey","Lue, Jeffrey",,,0271,,,"Lue, Jeffrey",
06/03/2024,93,"Lue, Jeffrey","Lue, Jeffrey",,,0272,,,"Lue, Jeffrey",
06/03/2024,93,"Sethuraman, Venkat","Sethuraman, Venkat",,,0272,,,"Sethuraman, Venkat",
06/03/2024,99,"Courtney, Stephen P","Courtney, Stephen P",,"Courtney, Stephen P",0300,,,"Courtney, Stephen P",
06/03/2024,99,"Grantham, Cori","Grantham, Cori",,"Grantham, Cori",0300,,,"Grantham, Cori",
06/03/2024,99,"Sethuraman, Venkat","Sethuraman, Venkat",,"Sethuraman, Venkat",0300,,,"Sethuraman, Venkat",
06/03/2024,99.72,"Courtney, Stephen P","Courtney, Stephen P",,"Courtney, Stephen P",0300,,,"Courtney, Stephen P",
06/03/2024,99.72,"Grantham, Cori","Grantham, Cori",,"Grantham, Cori",0300,,,"Grantham, Cori",
06/03/2024,99.72,"McHugh, Michael","McHugh, Michael",,"McHugh, Michael",0300,,,"McHugh, Michael",
06/03/2024,99.72,"Sethuraman, Venkat","Sethuraman, Venkat",,"Sethuraman, Venkat",0300,,,"Sethuraman, Venkat",
06/03/2024,101,"Lue, Jeffrey","Lue, Jeffrey",,,0271,,,"Lue, Jeffrey",
06/03/2024,105.7,"Courtney, Stephen P","Courtney, Stephen P",,,0250,,,,
06/03/2024,105.7,"Sethuraman, Venkat","Sethuraman, Venkat",,,0250,,,,
06/03/2024,111.3,"Courtney, Stephen P","Courtney, Stephen P",,"Courtney, Stephen P",0300,,,"Courtney, Stephen P",
06/03/2024,111.3,"Sethuraman, Venkat","Sethuraman, Venkat",,"Sethuraman, Venkat",0300,,,"Sethuraman, Venkat",
06/03/2024,111.3,"Toulson, Charles E","Toulson, Charles E",,"Toulson, Charles E",0300,,,"Toulson, Charles E",
06/03/2024,115,"Sethuraman, Venkat","Sethuraman, Venkat",,,0272,,,"Sethuraman, Venkat",
06/03/2024,118.67,"Sethuraman, Venkat","Sethuraman, Venkat",,,0250,,,,
06/03/2024,120,"Courtney, Stephen P","Courtney, Stephen P",,,0250,,,,
06/03/2024,120,"Courtney, Stephen P","Courtney, Stephen P",,,0636,,,,
06/03/2024,120,"Grantham, Cori","Grantham, Cori",,,0636,,,,
06/03/2024,120,"Sethuraman, Venkat","Sethuraman, Venkat",,,0636,,,,
06/03/2024,125.4,"Grantham, Cori","Grantham, Cori",,,0250,,,,
06/03/2024,125.4,"McHugh, Michael","McHugh, Michael",,,0250,,,,
06/03/2024,127,"Courtney, Stephen P","Courtney, Stephen P",,,0271,,,"Courtney, Stephen P",
06/03/2024,129.15,"Grantham, Cori","Grantham, Cori",,"Grantham, Cori",0300,,,"Grantham, Cori",
06/03/2024,129.15,"Sethuraman, Venkat","Sethuraman, Venkat",,"Sethuraman, Venkat",0300,,,"Sethuraman, Venkat",
06/03/2024,134,"Lue, Jeffrey","Lue, Jeffrey",,,0272,,,"Lue, Jeffrey",
06/03/2024,135,"Courtney, Stephen P","Courtney, Stephen P",,,0250,,,,
06/03/2024,135,"Sethuraman, Venkat","Sethuraman, Venkat",,,0250,,,,
06/03/2024,137,"Courtney, Stephen P","Courtney, Stephen P",,,0272,,,"Courtney, Stephen P",
06/03/2024,138,"Courtney, Stephen P","Courtney, Stephen P",,"Courtney, Stephen P",0300,,,"Courtney, Stephen P",
06/03/2024,138,"Grantham, Cori","Grantham, Cori",,"Grantham, Cori",0300,,,"Grantham, Cori",
06/03/2024,138,"Lue, Jeffrey","Lue, Jeffrey",,"Lue, Jeffrey",0300,,,"Lue, Jeffrey",
06/03/2024,138,"McHugh, Michael","McHugh, Michael",,"McHugh, Michael",0300,,,"McHugh, Michael",
06/03/2024,138,"Sethuraman, Venkat","Sethuraman, Venkat",,"Sethuraman, Venkat",0300,,,"Sethuraman, Venkat",
06/03/2024,143.85,"Courtney, Stephen P","Courtney, Stephen P",,"Courtney, Stephen P",0300,,,"Courtney, Stephen P",
06/03/2024,143.85,"Grantham, Cori","Grantham, Cori",,"Grantham, Cori",0300,,,"Grantham, Cori",
06/03/2024,143.85,"Sethuraman, Venkat","Sethuraman, Venkat",,"Sethuraman, Venkat",0300,,,"Sethuraman, Venkat",
06/03/2024,143.85,"Snow, Brian J","Snow, Brian J",,"Snow, Brian J",0300,,,"Snow, Brian J",
06/03/2024,143.85,"Toulson, Charles E","Toulson, Charles E",,"Toulson, Charles E",0300,,,"Toulson, Charles E",
06/03/2024,144,"Sethuraman, Venkat","Sethuraman, Venkat",,,0272,,,"Sethuraman, Venkat",
06/03/2024,153.23,"Courtney, Stephen P","Courtney, Stephen P",,,0250,,,,
06/03/2024,153.23,"McHugh, Michael","McHugh, Michael",,,0636,,,,
06/03/2024,153.23,"Sethuraman, Venkat","Sethuraman, Venkat",,,0636,,,,
06/03/2024,159.36,"Sethuraman, Venkat","Sethuraman, Venkat",,,0250,,,,
06/03/2024,169,"Courtney, Stephen P","Courtney, Stephen P",,,0272,,,"Courtney, Stephen P",
06/03/2024,189.3,"Courtney, Stephen P","Courtney, Stephen P",,"Courtney, Stephen P",0300,,,"Courtney, Stephen P",
06/03/2024,189.3,"Grantham, Cori","Grantham, Cori",,"Grantham, Cori",0300,,,"Grantham, Cori",
06/03/2024,189.3,"Sethuraman, Venkat","Sethuraman, Venkat",,"Sethuraman, Venkat",0300,,,"Sethuraman, Venkat",
06/03/2024,189.3,"Snow, Brian J","Snow, Brian J",,"Snow, Brian J",0300,,,"Snow, Brian J",
06/03/2024,189.3,"Toulson, Charles E","Toulson, Charles E",,"Toulson, Charles E",0300,,,"Toulson, Charles E",
06/03/2024,192.48,"Courtney, Stephen P","Courtney, Stephen P",,,0636,,,,
06/03/2024,195.6,"Sethuraman, Venkat","Sethuraman, Venkat",,"Sethuraman, Venkat",0300,,,"Sethuraman, Venkat",
06/03/2024,195.6,"Toulson, Charles E","Toulson, Charles E",,"Toulson, Charles E",0300,,,"Toulson, Charles E",
06/03/2024,195.8,"Courtney, Stephen P","Courtney, Stephen P",,,0636,,,,
06/03/2024,200,"McHugh, Michael","McHugh, Michael",,,0272,,,"McHugh, Michael",
06/03/2024,220,"Lue, Jeffrey","Lue, Jeffrey",,,0272,,,"Lue, Jeffrey",
06/03/2024,220,"Sethuraman, Venkat","Sethuraman, Venkat",,,0272,,,"Sethuraman, Venkat",
06/03/2024,225,"Sethuraman, Venkat","Sethuraman, Venkat",,,0636,,,,
06/03/2024,250.8,"Lue, Jeffrey","Lue, Jeffrey",,,0250,,,,
06/03/2024,256.56,"Grantham, Cori","Grantham, Cori",,,0636,,,,
06/03/2024,262,"Courtney, Stephen P","Courtney, Stephen P",,,0271,,,"Courtney, Stephen P",
06/03/2024,262,"Grantham, Cori","Grantham, Cori",,,0271,,,"Grantham, Cori",
06/03/2024,262,"Lue, Jeffrey","Lue, Jeffrey",,,0271,,,"Lue, Jeffrey",
06/03/2024,262,"McHugh, Michael","McHugh, Michael",,,0271,,,"McHugh, Michael",
06/03/2024,262,"Sethuraman, Venkat","Sethuraman, Venkat",,,0271,,,"Sethuraman, Venkat",
06/03/2024,282,"Courtney, Stephen P","Courtney, Stephen P",,"Courtney, Stephen P",0300,,,"Courtney, Stephen P",
06/03/2024,282,"Grantham, Cori","Grantham, Cori",,"Grantham, Cori",0300,,,"Grantham, Cori",
06/03/2024,282,"Sethuraman, Venkat","Sethuraman, Venkat",,"Sethuraman, Venkat",0300,,,"Sethuraman, Venkat",
06/03/2024,286,"Courtney, Stephen P","Courtney, Stephen P",,,0272,,,"Courtney, Stephen P",
06/03/2024,286,"Lue, Jeffrey","Lue, Jeffrey",,,0272,,,"Lue, Jeffrey",
06/03/2024,286,"Sethuraman, Venkat","Sethuraman, Venkat",,,0272,,,"Sethuraman, Venkat",
06/03/2024,294,"Courtney, Stephen P","Courtney, Stephen P",,,0271,,,"Courtney, Stephen P",
06/03/2024,294,"Lue, Jeffrey","Lue, Jeffrey",,,0271,,,"Lue, Jeffrey",
06/03/2024,361.8,"Courtney, Stephen P","Courtney, Stephen P",,,0250,,,,
06/03/2024,376.2,"Lue, Jeffrey","Lue, Jeffrey",,,0250,,,,
06/03/2024,487.5,"Sethuraman, Venkat","Sethuraman, Venkat",,,0250,,,,
06/03/2024,526,"Courtney, Stephen P","Courtney, Stephen P",,,0272,,,"Courtney, Stephen P",
06/03/2024,526,"Sethuraman, Venkat","Sethuraman, Venkat",,,0272,,,"Sethuraman, Venkat",
06/03/2024,547,"Courtney, Stephen P","Courtney, Stephen P",,,0272,,,"Courtney, Stephen P",
06/03/2024,563,"Courtney, Stephen P","Courtney, Stephen P",,,0272,,,"Courtney, Stephen P",
06/03/2024,567.48,"Grantham, Cori","Grantham, Cori",,,0250,,,,
06/03/2024,567.48,"Sethuraman, Venkat","Sethuraman, Venkat",,,0250,,,,
06/03/2024,628.32,"Grantham, Cori","Grantham, Cori",,,0250,,,,
06/03/2024,690,"McHugh, Michael","McHugh, Michael",,,0710,,,"McHugh, Michael",
06/03/2024,693,"Lue, Jeffrey","Lue, Jeffrey",,,0272,,,"Lue, Jeffrey",
06/03/2024,700,"Sethuraman, Venkat","Sethuraman, Venkat",,,0710,,,"Sethuraman, Venkat",
06/03/2024,750,"Courtney, Stephen P","Courtney, Stephen P",,,0272,,,"Courtney, Stephen P",
06/03/2024,771.72,"Courtney, Stephen P","Courtney, Stephen P",,,0250,,,,
06/03/2024,771.72,"Sethuraman, Venkat","Sethuraman, Venkat",,,0250,,,,
06/03/2024,790,"Lue, Jeffrey","Lue, Jeffrey",,,0710,,,"Lue, Jeffrey",
06/03/2024,794,"Lue, Jeffrey","Lue, Jeffrey",,,0272,,,"Lue, Jeffrey",
06/03/2024,816,"Berry, Robert E","Berry, Robert E",,,0278,,,"Berry, Robert E",
06/03/2024,818.25,"Sethuraman, Venkat","Sethuraman, Venkat",,"Sethuraman, Venkat",0730,,,"Sethuraman, Venkat",
06/03/2024,818.25,"Toulson, Charles E","Toulson, Charles E",,"Toulson, Charles E",0730,,,"Toulson, Charles E",
06/03/2024,840,"Sethuraman, Venkat","Sethuraman, Venkat",,,0710,,,"Sethuraman, Venkat",
06/03/2024,860,"Patel, Vikas MD","Patel, Vikas MD",,,0710,,,"Patel, Vikas MD",
06/03/2024,870,"Courtney, Stephen P","Courtney, Stephen P",,,0710,,,"Courtney, Stephen P",
06/03/2024,882.96,"Courtney, Stephen P","Courtney, Stephen P",,,0250,,,,
06/03/2024,882.96,"Sethuraman, Venkat","Sethuraman, Venkat",,,0250,,,,
06/03/2024,931.8,"Sethuraman, Venkat","Sethuraman, Venkat",,"Sethuraman, Venkat",0320,,,"Sethuraman, Venkat",
06/03/2024,931.8,"Toulson, Charles E","Toulson, Charles E",,"Toulson, Charles E",0320,,,"Toulson, Charles E",
06/03/2024,970,"Courtney, Stephen P","Courtney, Stephen P",,,0710,,,"Courtney, Stephen P",
06/03/2024,980,"Courtney, Stephen P","Courtney, Stephen P",,,0370,,,"Courtney, Stephen P",
06/03/2024,980,"Lue, Jeffrey","Lue, Jeffrey",,,0370,,,"Lue, Jeffrey",
06/03/2024,980,"McHugh, Michael","McHugh, Michael",,,0370,,,"McHugh, Michael",
06/03/2024,980,"Sethuraman, Venkat","Sethuraman, Venkat",,,0370,,,"Sethuraman, Venkat",
06/03/2024,1062,"Lue, Jeffrey","Lue, Jeffrey",,,0272,,,"Lue, Jeffrey",
06/03/2024,1069.45,"Courtney, Stephen P","Courtney, Stephen P",,,0250,,,,
06/03/2024,1069.45,"Grantham, Cori","Grantham, Cori",,,0250,,,,
06/03/2024,1069.45,"Sethuraman, Venkat","Sethuraman, Venkat",,,0250,,,,
